date,open_,high,low,close_,volume_btc,volume_currency,weighted_price
2013-05-21,117.8449798115747,117.8892597577389,117.77578734858682,117.82222072678331,4.920935024495289,579.2335392924031,117.83379648300135
2013-05-22,118.52767624020888,118.56751958224544,118.44292428198433,118.50310704960836,9.498178474908617,1124.9381800726499,118.51627049147518
2013-05-23,120.54914634146343,120.58329268292682,120.47454268292684,120.5167530487805,7.784142881996951,941.3733042487202,120.53929507505335
2013-05-24,125.87530147058824,125.91194852941176,125.75933823529412,125.817375,9.701163260544117,1225.8613429756167,125.84546326465441
2013-05-25,128.7373710601719,128.75823065902577,128.6067406876791,128.63980659025788,3.6867515750358164,472.51368879851066,128.6924335438467
2013-05-26,129.46118066561016,129.4747385103011,129.3525673534073,129.3743581616482,3.1030623416402534,402.0158767863115,129.41892782597463
2013-05-27,129.3818262987013,129.4417694805195,129.2684659090909,129.3339529220779,6.0177043877110385,766.2885479220495,129.35692412239447
2013-05-28,125.9411396011396,125.97684710351376,125.86753086419753,125.91228869895538,5.767101428945869,724.2599904809324,125.9250466159829
2013-05-29,127.617715156131,127.65052551408988,127.54611576542268,127.59247524752476,7.575658215727342,971.8861934384487,127.60702485743336
2013-05-30,129.39047360248446,129.43854037267081,129.2275,129.28884316770186,7.323257866234472,943.7735616236984,129.32892492699534
2013-05-31,127.83122262773722,127.85981751824816,127.72696167883211,127.76274635036496,5.140463956332117,657.4222425453366,127.79911624813869
2013-06-01,128.30798433048435,128.31735754985755,128.22118233618235,128.23926638176638,2.426271490997151,310.9045557586994,128.27839926326212
2013-06-02,123.29007792207793,123.46337662337663,123.17009523809523,123.32612121212122,13.106605205212121,1597.4213532111094,123.30825862730735
2013-06-03,120.16358139534884,120.23412093023255,120.08773023255814,120.16361860465116,8.232829981497675,990.2740646282059,120.16227763873488
2013-06-04,121.69148209825146,121.74663613655287,121.57402997502082,121.63734388009992,6.641014752689426,801.7744703369426,121.66771123094088
2013-06-05,120.7249043715847,120.79256830601093,120.65364754098361,120.7216393442623,6.465883810054645,781.1828032673023,120.72273427795082
2013-06-06,120.13723039215685,120.18137254901961,120.11033088235294,120.15446078431371,6.050218346348039,726.4735096891168,120.14550914702207
2013-06-07,113.93664086687308,114.12092879256966,113.83452786377708,113.99854489164086,14.134269424024769,1596.753190372925,113.95926097308049
2013-06-08,109.56997874601488,109.6939638682253,109.5387460148778,109.65256110520723,5.371952299649309,588.9229129874036,109.60781935493092
2013-06-09,99.40407709414382,99.64871756856931,99.18955522609339,99.44850259451445,22.783171894566348,2222.7671182745844,99.39906288199704
2013-06-10,102.55156065088757,102.76681952662722,102.37129437869822,102.61318047337278,10.012247342862425,1020.8614887197151,102.5716856784497
2013-06-11,106.20955428571429,106.2867542857143,106.12456,106.20945142857143,5.98211810328,635.6567688849744,106.19270826273141
2013-06-12,107.93827008928572,108.01486607142859,107.840078125,107.928515625,8.496228295256696,919.3487599466613,107.92812368860491
2013-06-13,106.08664420485174,106.21253369272237,105.9632884097035,106.09588948787061,10.845391510795148,1122.0281210367418,106.07273171946092
2013-06-14,100.27189532117367,100.4733624107851,100.17919111816019,100.38488501189532,8.484069791356067,845.2894549095747,100.32195388306106
2013-06-15,99.86661064425769,99.94899159663866,99.8060644257703,99.87995798319326,5.943148064495798,594.9979524970906,99.87629968953362
2013-06-16,99.9509465020576,99.99434156378601,99.9104938271605,99.95940329218107,6.357478658251029,633.7298224871075,99.94909300423663
2013-06-17,100.14451877934273,100.21323943661972,100.09685446009391,100.16680751173709,5.617096267922535,561.9750743402386,100.15254121430281
2013-06-18,104.49507430997878,104.59292993630572,104.38911889596604,104.49613588110404,11.544313478651803,1210.6710074555522,104.49272681770701
2013-06-19,105.54822954822954,105.61473748473749,105.48478632478631,105.55059829059829,6.695403824847375,704.8689552187118,105.54884425649573
2013-06-20,106.02150273224045,106.10430327868853,105.92377049180327,106.01102459016394,12.416018409385245,1314.2543741859004,106.02030069375682
2013-06-21,101.67558057705841,101.86973258268826,101.54099225897255,101.75653764954258,8.678158339894441,866.0395328815669,101.7286246417178
2013-06-22,100.50395789473686,100.58778947368421,100.45346666666667,100.55388771929825,2.3511056640771932,236.64614278270128,100.53165684772982
2013-06-23,99.9384770889488,100.01258760107817,99.9137601078167,99.98675202156333,2.664949738800539,266.52818716326215,99.9748539848531
2013-06-24,98.87624846248463,98.96842558425584,98.78728167281673,98.87031980319804,11.934426064563347,1175.1921518726786,98.8786183904145
2013-06-25,99.47576819407008,99.55041778975742,99.42571428571429,99.50060646900269,7.134840695606469,709.4076358762472,99.49129448903368
2013-06-26,98.56767663043478,98.63497282608695,98.51172554347826,98.58785326086957,6.712510569211957,660.1622018656052,98.57066376707881
2013-06-27,97.93970370370371,97.9637037037037,97.89434074074073,97.9228,7.31469148802963,714.32610152862,97.93029984684148
2013-06-28,91.68598820058996,91.79330383480826,91.5567453294002,91.66997050147492,18.24732448716814,1675.185043612186,91.66111771510029
2013-06-29,89.55818439716312,89.62208510638298,89.52175886524822,89.58468085106382,6.20372255680851,554.7898906116217,89.57389925564114
2013-06-30,89.09510067114094,89.12624161073826,89.0568456375839,89.0917673378076,5.348264905771813,477.090079965192,89.09129346812081
2013-07-01,86.77394431554524,86.90237819025522,86.65083526682135,86.77742459396751,24.193119132169375,2069.6405610992883,86.75621381022738
2013-07-02,86.14070247933884,86.21415289256198,86.06946280991735,86.14851239669422,13.085115172954545,1127.5425423543627,86.14394169119318
2013-07-03,84.36942959001783,84.45838680926916,84.27550802139037,84.3693404634581,18.48563772302139,1524.2238586400558,84.35316147573886
2013-07-04,77.82788550323177,77.96894736842104,77.68824561403508,77.84219759926131,20.274637251948292,1561.976876477035,77.83562061774792
2013-07-05,72.05568338249755,72.19126843657817,71.89679449360865,72.05696165191739,32.384823922379546,2283.3970778100415,72.03183038575713
2013-07-06,67.06751269035533,67.1829035532995,66.93240609137055,67.0561421319797,17.50858708809137,1176.7636379914336,67.05685500785279
2013-07-07,67.82638009049774,67.89024132730016,67.76906485671192,67.82948717948717,10.344679213408748,708.8755226800247,67.8386820272006
2013-07-08,74.06761722488038,74.1518947368421,73.9737894736842,74.06986602870813,17.865624880306218,1324.7266361996253,74.06340633985741
2013-07-09,73.70636363636363,73.79806958473625,73.60918069584736,73.71099887766555,17.855218749955107,1312.395280381033,73.70773654826039
2013-07-10,78.20902231668438,78.30725823591924,78.12121147715196,78.2164187035069,28.985317885154092,2315.940402456905,78.22420071133686
2013-07-11,86.08650398406375,86.17484063745019,85.9849203187251,86.08457171314741,17.242088628476097,1486.9387431840992,86.08437131025498
2013-07-12,92.345858178888,92.47606768734892,92.1889202256245,92.33598710717165,25.834673531684125,2409.070798313291,92.33787231092505
2013-07-13,89.40465603190428,89.46705882352941,89.34715852442672,89.4152741774676,5.986596017228314,536.4333054873503,89.40807882282553
2013-07-14,91.80909631391201,91.84887039239001,91.75865636147444,91.80016646848989,6.1866131055410225,568.0911123551031,91.80153313831987
2013-07-15,92.4806731707317,92.54610731707317,92.41895609756097,92.49378536585367,12.712840019580488,1184.664747726064,92.48427979952781
2013-07-16,92.60883040935673,92.64533138401559,92.564522417154,92.60641325536062,9.050169151608188,834.2772629874543,92.60486596352631
2013-07-17,91.22889240506329,91.27257383966244,91.18674050632912,91.24024261603375,7.811040568744725,709.9182126689963,91.23002406369726
2013-07-18,83.8472131147541,83.95307618129219,83.69594021215043,83.8312825458052,20.681452332131148,1705.7754777949087,83.81155978138476
2013-07-19,84.81804539722573,84.87824716267339,84.75080706179067,84.81500630517024,10.958336383354352,931.5949080603215,84.8190572406507
2013-07-20,86.23866165413534,86.26135338345865,86.20978947368421,86.23266165413534,6.693947169774437,576.3606354404268,86.23475608767369
2013-07-21,85.25448916408669,85.29455108359133,85.21733746130032,85.25835913312693,4.50133469249226,384.49090386695264,85.25760294258359
2013-07-22,86.08087447108603,86.12136812411848,86.04897038081806,86.08734837799717,11.69819205671368,1007.2127403971492,86.08180219719323
2013-07-23,86.57955508474576,86.63480932203389,86.5196186440678,86.58628177966101,13.811971724565678,1183.499656695295,86.57438485580613
2013-07-24,87.48441959531417,87.51027689030883,87.46034078807241,87.48646432374866,9.87904270596379,863.7462433716584,87.4857659681704
2013-07-25,89.2080694143167,89.24338394793925,89.17305856832972,89.21250542299349,11.298134595227765,1009.7425540127011,89.21000675442517
2013-07-26,90.24798329355609,90.27559665871121,90.21856801909308,90.24708830548926,7.757260625250597,700.7236082011451,90.24781596074106
2013-07-27,88.86486153846154,88.90153846153846,88.84363076923077,88.88,5.367929184061539,476.45713410267246,88.87065857193076
2013-07-28,89.89910179640718,89.94191616766467,89.86616766467066,89.90453592814372,10.919690062140718,998.4966289906463,89.90837184750897
2013-07-29,92.70310719131615,92.7418317503392,92.66645861601084,92.70633649932158,13.908874627462687,1289.3342615132187,92.70776613796471
2013-07-30,94.29190224570674,94.33089828269486,94.25554821664464,94.30589167767504,15.44962690636724,1459.2668849365061,94.29181251152312
2013-07-31,98.93869222096956,99.00269447576099,98.85807215332582,98.9235174746336,19.1943454048929,1892.1763679564674,98.92372688636866
2013-08-01,97.30034444444445,97.32759999999999,97.27147777777778,97.29766666666666,8.702400560744444,845.2578515668962,97.29957491482332
2013-08-02,96.87928137651821,96.94281376518218,96.8180060728745,96.88695344129555,15.741976689908908,1519.947718553027,96.88013644269839
2013-08-03,95.90917721518987,95.94026898734177,95.88243670886075,95.91155063291139,7.12016887653481,681.2757782333746,95.90904401710601
2013-08-04,96.2113058419244,96.22699312714776,96.20213058419245,96.21762886597939,5.1884386580927835,499.2465286117249,96.21513222015292
2013-08-05,97.60539726027397,97.63383561643835,97.56730136986302,97.59871232876712,15.073169223205479,1470.9165733868747,97.60467049409863
2013-08-06,98.06336870026524,98.09412466843501,98.02492042440318,98.05684350132626,12.266063786697613,1205.022040054041,98.06236088822943
2013-08-07,97.61691275167786,97.6423154362416,97.58985458612976,97.6141163310962,7.9729927870693516,775.4107717793981,97.61684360148881
2013-08-08,95.07995995995996,95.11403403403403,95.04242242242243,95.07486486486486,14.0310637214014,1326.6127024932525,95.07566515818318
2013-08-09,93.46395897435897,93.5099282051282,93.41631794871795,93.4621641025641,12.62691592468718,1172.8792830356697,93.46015313725948
2013-08-10,93.12099457504522,93.13723327305605,93.09848101265823,93.11533453887884,5.633734284737794,525.1234466060235,93.11680553973237
2013-08-11,93.84386813186813,93.85679120879121,93.82547252747251,93.83692307692309,4.095719919714286,384.23595963886373,93.84313539742858
2013-08-12,94.1467213114754,94.17857377049181,94.12629508196721,94.15901639344263,11.809399429016395,1113.8934312698666,94.15226139953114
2013-08-13,96.06310423825887,96.09258877434135,96.0301489117984,96.06411225658648,14.708230283379152,1419.2914903854316,96.06075345608934
2013-08-14,99.03045845272206,99.06715377268385,98.9950811843362,99.03295128939828,17.189798108634193,1703.8021256133397,99.03029734865711
2013-08-15,98.72621253405994,98.74783378746595,98.69679836512262,98.72228882833788,12.988180041376022,1280.6998956552031,98.72262958023977
2013-08-16,97.9372625698324,97.96131284916201,97.91099162011174,97.93843575418994,12.9973646401257,1272.8743152382654,97.93717275693297
2013-08-17,98.46050880626223,98.47855185909981,98.44739726027397,98.46731898238748,10.82889597001957,1070.0853246316183,98.46699908428963
2013-08-18,99.05316831683169,99.06868811881188,99.04019801980198,99.05584158415842,6.825761117772277,676.5115812840346,99.05508967608168
2013-08-19,102.04954166666667,102.09442708333333,101.99558333333333,102.04845833333334,21.066154712833335,2151.4711115887467,102.05045429731459
2013-08-20,103.84895143487859,103.8851766004415,103.79795805739514,103.83312362030905,12.707014054613685,1317.1895295944082,103.84345431669978
2013-08-21,107.746355226642,107.80831637372802,107.69120259019427,107.76108233117483,22.13294919425532,2393.257641427822,107.75128841318224
2013-08-22,111.52381097560975,111.56510162601626,111.4719918699187,111.52309959349593,12.430824915304877,1383.7745582018551,111.51344249752033
2013-08-23,108.07254769921437,108.13760942760943,108.00051627384961,108.08050505050504,10.628143991762064,1145.8714938404592,108.05756800769922
2013-08-24,108.53724477244772,108.58043050430504,108.49709717097171,108.54483394833947,5.329258277872079,578.3539890190016,108.52419922667897
2013-08-25,111.1607520891365,111.2016852367688,111.13410863509749,111.17114206128134,13.012761468077995,1451.5521152682165,111.17266081321728
2013-08-26,112.19527568922307,112.23471177944863,112.14784461152881,112.19097744360901,13.587472962619048,1523.259728879911,112.19146448189223
2013-08-27,116.96903435468894,117.01142989786443,116.91257195914577,116.96962859795728,17.571717374345404,2052.8659425144956,116.96219459835655
2013-08-28,118.45592261904763,118.48050595238095,118.42777777777778,118.45809523809524,10.114812692906746,1198.5216316632304,118.45608982027778
2013-08-29,118.64676923076922,118.66873076923078,118.61179487179487,118.64319230769232,12.550434427653846,1489.1641522051434,118.63982908197437
2013-08-30,121.43852356020942,121.47846073298429,121.378,121.44425130890052,18.193045016900523,2234.076444110123,121.430600102
2013-08-31,128.3872118644068,128.55849152542373,128.30565254237288,128.47299152542374,16.933342069711863,2188.063596799583,128.46907027875423
2013-09-01,130.17156862745097,130.24253196930945,130.12813299232735,130.18898550724637,6.83850233233589,889.5842194480576,130.2012206786786
2013-09-02,130.65883977900552,130.7171049723757,130.60932596685083,130.66678453038674,9.877789837834253,1289.7518674637395,130.66019610683978
2013-09-03,129.68996015936256,129.75232071713148,129.62326693227092,129.7022410358566,11.946789461812749,1546.3371734338966,129.6792918305478
2013-09-04,126.97165397170838,127.11381936887922,126.84797606093579,126.96524483133841,20.479923970010883,2546.575979526551,126.96542746583243
2013-09-05,121.60150766609881,121.72584327086884,121.47362862010222,121.61896081771721,16.3857174581431,1998.472785828929,121.60187160282793
2013-09-06,121.27231213872832,121.3457803468208,121.17799614643545,121.26677263969172,18.681318164441233,2249.7089183626636,121.25625232655105
2013-09-07,118.7674835309618,118.82785243741765,118.69820816864295,118.76463768115943,12.74966732226614,1514.6439113559852,118.76252368805008
2013-09-08,118.77445171849428,118.8117348608838,118.73330605564648,118.77523731587561,8.934019461472994,1058.0185191502185,118.76511000104746
2013-09-09,119.54496264674493,119.64434364994663,119.42021344717183,119.54990394877267,22.78092458547492,2721.165911557032,119.52759962679829
2013-09-10,122.73400199600799,122.80107784431137,122.65374251497006,122.73814371257484,11.29729515779441,1387.3334264598961,122.72692690145709
2013-09-11,123.10191278493558,123.181982160555,122.99111992071357,123.10324083250742,18.38475110049554,2259.086881429516,123.08489379398415
2013-09-12,126.88669268292684,126.97232195121951,126.77047804878049,126.89480975609756,13.518254276214634,1715.5874518199075,126.8719753915122
2013-09-13,127.63988069414317,127.69556399132321,127.5745010845987,127.64104121475053,10.097558781127981,1288.680841236243,127.63822319944686
2013-09-14,126.1617524509804,126.22515931372548,126.08145833333333,126.16920343137255,10.67630372014706,1337.7713845877893,126.14854136265932
2013-09-15,124.77503076923078,124.8292153846154,124.72163076923077,124.79136923076923,8.247511430461538,1027.78019089242,124.7672546275077
2013-09-16,125.89566105769231,125.93193509615384,125.86330528846155,125.90943509615384,9.137437322115385,1149.7877184497167,125.89887921915866
2013-09-17,126.77995991983967,126.81309619238478,126.74266533066131,126.782124248497,8.870354280380761,1124.7579142124416,126.77719349076153
2013-09-18,127.38031403336603,127.41067713444554,127.34382728164867,127.37747791952894,13.244073654180568,1685.49215953259,127.37764933503435
2013-09-19,125.93982230997038,125.98616979269497,125.88087857847977,125.94174728529121,10.104884638163869,1267.9008300416858,125.9285809146693
2013-09-20,124.02052154195012,124.07383219954647,123.94911564625849,124.00885487528345,11.91052164744898,1474.7527124709666,124.00890061551021
2013-09-21,123.28808353808354,123.30240786240786,123.26826781326781,123.2836117936118,5.103430004348895,628.5382914089444,123.28387668136364
2013-09-22,123.0210829817159,123.03497890295358,123.010323488045,123.02476793248945,4.05357426488045,498.4982900539649,123.02225660492265
2013-09-23,123.18257675438596,123.22190789473684,123.13268640350877,123.17792763157895,8.483480216885965,1043.989198868984,123.17663552700657
2013-09-24,122.89023724792408,122.92396204033214,122.8514590747331,122.8955634638197,12.07967632293001,1484.652803205871,122.8913689181376
2013-09-25,124.28302325581396,124.32300211416491,124.25989429175476,124.30052854122621,8.51287991640592,1058.1608620516863,124.29187881281185
2013-09-26,124.24448356807513,124.271279342723,124.21784037558686,124.25170187793427,9.137139916983568,1134.5833347368946,124.24295258127934
2013-09-27,125.68307062436028,125.72701125895598,125.62493346980553,125.685076765609,12.402582820900717,1560.9254494590484,125.68357310764586
2013-09-28,126.48818461538463,126.52546153846154,126.45673846153846,126.5036923076923,9.723474406646153,1227.5411667197368,126.49022081650769
2013-09-29,127.47158839779004,127.49487569060773,127.45308011049724,127.47903314917129,9.316843238176796,1187.176829033037,127.47402803794199
2013-09-30,126.15690052356021,126.19115183246073,126.11901570680628,126.16043979057592,12.07384787312042,1520.9869677109234,126.14960563982198
2013-10-01,127.1002266545784,127.14402538531277,127.07402538531278,127.11995466908431,6.812180381504986,866.4157149542255,127.11460561988214
2013-10-02,119.57231316725978,119.8155871886121,119.3568327402135,119.5812099644128,53.949634330035586,5915.46796663191,119.57569924564856
2013-10-03,111.83219621962196,111.9522592259226,111.71860486048604,111.84643564356436,23.503837867776777,2592.4851419128186,111.83379391692169
2013-10-04,120.92668639053255,120.97928994082841,120.86217751479289,120.92737278106509,15.614882786201184,1884.0554542167413,120.92148496259172
2013-10-05,121.5613545816733,121.57379814077026,121.54227091633466,121.55322709163347,3.9078831491500665,474.75090632107236,121.55725771205843
2013-10-06,121.80219489120151,121.81803216650898,121.7810312204352,121.79807000946073,3.7146086271523178,452.90255627876434,121.79982350859035
2013-10-07,123.22847262247838,123.25254562920269,123.19158501440923,123.22036503362152,11.417036119308356,1403.486474664365,123.21964037775216
2013-10-08,123.7780606617647,123.79897058823529,123.74909007352942,123.77439338235295,12.11707155233456,1501.2467878251884,123.77355678375
2013-10-09,125.15866666666668,125.19559624413145,125.12671361502349,125.16153051643192,17.77817958978404,2227.131072600379,125.1641763650047
2013-10-10,125.94487661574618,125.96890716803759,125.91960047003525,125.94717978848414,13.375024993513513,1683.7342797523472,125.94521378554641
2013-10-11,126.73264705882353,126.75561497326203,126.70675133689839,126.73168449197861,10.51698517143048,1332.8090719441714,126.73282546927807
2013-10-12,127.42459337349399,127.47099397590362,127.382078313253,127.42578313253013,11.402519372349397,1452.678941108509,127.42655677063252
2013-10-13,129.12922437673132,129.1749861495845,129.08628808864268,129.13010156971376,11.610478125401661,1509.9457956408035,129.13562483469067
2013-10-14,135.23636065573768,135.29030327868853,135.16159016393445,135.2214180327869,17.42318079664754,2356.8548574291954,135.22247237266393
2013-10-15,137.20764954257567,137.2350246305419,137.16168895144264,137.1931597466573,15.645375870907811,2173.1475911878238,137.19596380246304
2013-10-16,143.64836053938964,143.7252519517388,143.50618878637331,143.59107877927607,18.689067648502483,2665.2770672259785,143.59622152025548
2013-10-17,141.75094436310397,141.78808199121522,141.68961932650072,141.740710102489,12.27456257660322,1740.6540581327322,141.7336254391508
2013-10-18,147.64065400843882,147.699423347398,147.54874120956399,147.62540084388186,16.17948732483122,2399.537693664516,147.62774114007033
2013-10-19,161.60548192771083,161.7587048192771,161.43685993975905,161.60090361445782,28.58959536178464,4667.6568310042785,161.58647001330573
2013-10-20,165.436824127907,165.46300872093025,165.38065406976744,165.41096656976742,4.11871066977471,680.342953677109,165.41852907367732
2013-10-21,173.8910610932476,174.01881028938905,173.76065112540192,173.9011575562701,26.613923722017688,4676.694094568493,173.89826560800643
2013-10-22,189.02651515151516,189.2134595959596,188.84298821548822,189.03949494949495,35.23995551738216,6665.399199526936,189.01618447114478
2013-10-23,195.36909319899243,195.47361041141897,195.27682619647356,195.39235096557516,20.424865453308144,4008.332528793002,195.36907476794292
2013-10-24,193.07293802601376,193.52788829380262,192.65195868400917,193.0854169854629,42.53552181047437,7907.818146995182,193.0829490579342
2013-10-25,181.3632928802589,181.6878155339806,181.0614724919094,181.39881877022654,26.520665782394822,4757.841648023547,181.37353612196603
2013-10-26,181.90236425339367,182.01263574660635,181.75328054298643,181.87194570135745,10.90986506673077,1987.5232213578454,181.86760883744344
2013-10-27,187.4093613707165,187.5321339563863,187.30383177570093,187.44345794392524,15.725180426915887,2968.2909076315586,187.42734303160435
2013-10-28,194.97735735735736,195.05532532532533,194.89314314314313,194.97784784784784,12.260925485195195,2389.000422170345,194.96951640561562
2013-10-29,199.18225603357817,199.27810073452255,199.08517313746066,199.1929275970619,17.570311113053517,3517.0772857172597,199.18272031730325
2013-10-30,202.25438153310105,202.39035714285714,202.08794425087106,202.22424216027875,22.207446053998257,4464.779622613057,202.21941955267422
2013-10-31,200.8665095194923,200.95689029918407,200.69480507706254,200.80216681776972,12.458287168223029,2496.6586742581617,200.8098023671532
2013-11-01,202.87305595408893,202.91411764705884,202.69242467718794,202.74954088952654,3.5601212350860836,721.306953868314,202.7881745933429
2013-11-02,204.26088401697314,204.29610325318245,204.15267326732675,204.1895756718529,4.6676791084865625,953.219241808101,204.2249804647383
2013-11-03,206.12456543456543,206.16696303696304,206.01397602397603,206.06209790209792,11.216746213516485,2316.201772600936,206.08282628906093
2013-11-04,217.61242766407904,217.7690402258292,217.41735356386732,217.53877911079746,19.944804621333805,4397.394501186595,217.5683476390967
2013-11-05,236.24181227436821,236.482642599278,235.8360072202166,236.12234657039713,30.746354388916966,7329.041439909098,236.12561655350183
2013-11-06,255.3329889298893,255.58014022140225,254.91645756457564,255.20702583025832,29.540005068405904,7544.787475873978,255.23160911105535
2013-11-07,283.25959912536445,283.74879737609325,282.5681705539359,283.1855976676385,36.22729723122449,10263.869790756351,283.16836312556853
2013-11-08,314.6126022566996,314.91792665726376,314.09016925246823,314.49861777150915,28.34002725200987,9010.498660889178,314.5135579686248
2013-11-09,343.023549511855,343.60797071129707,341.9886889818689,342.821520223152,30.93529412792887,10478.216932854622,342.76713767388424
2013-11-10,304.66737508796626,305.73079521463757,303.4259183673469,304.57813511611545,47.316965152329345,14179.968724525044,304.5200692105982
2013-11-11,332.19021892655365,332.4862570621469,331.6621892655367,331.99418079096046,19.02780949430791,6366.88928753175,332.04445925629943
2013-11-12,349.72541911764705,349.93361029411767,349.4475147058823,349.68791176470586,14.520795221911765,5089.444433713274,349.6837202350588
2013-11-13,378.2691975775927,378.5601286903861,377.91609386828156,378.25078728236184,29.28826792728236,11097.563578073272,378.2548873126949
2013-11-14,410.48357242339836,410.8002994428969,409.8171378830084,410.240417827298,22.03236590724234,9028.250933952299,410.2829808968454
2013-11-15,420.1462203023758,420.5123686105112,419.4970698344133,419.9017062634989,23.270846823686107,9718.699231237748,419.96204282503965
2013-11-16,431.62500853242324,432.0384215017065,431.1977901023891,431.6171075085324,15.344249180153586,6649.3435222449325,431.6221102302219
2013-11-17,458.75974321349963,459.21442406456345,458.4312472487161,458.8320983125459,19.069402182142333,8821.109994407796,458.8532405755319
2013-11-18,536.8822517985611,537.9899136690648,535.6554172661871,536.8755611510792,41.07127982288489,22576.73298317566,536.8088248075612
2013-11-19,620.8148514115899,623.8615601783061,617.4891530460624,620.6709286775631,53.165635933959884,31783.937932611232,620.5784812831278
2013-11-20,539.6883459787557,542.1756904400607,537.3632625189681,539.7101820940819,43.787183020667676,23733.99975951094,539.7017145956297
2013-11-21,656.9899294283698,658.0953493295696,655.8333027522935,657.0529216654904,21.68012088504587,14442.650823324746,656.9830293073959
2013-11-22,740.5493525179855,741.4608705035971,739.4083669064748,740.7109208633094,18.075631988424462,13441.86764061801,740.3852785876115
2013-11-23,834.429304347826,835.4611811594202,833.3188115942029,834.3903115942028,14.738307690666668,12274.830754463728,834.3670151675218
2013-11-24,804.1913633169361,805.8216514406184,802.4069711876318,804.0206886858749,14.146653189557274,11247.651378472701,804.032022675116
2013-11-25,811.6130215827338,812.9458633093525,810.1753165467626,811.5126402877698,16.577016061345326,13390.836390483868,811.5104820044604
2013-11-26,843.8180427046264,844.5975231316726,842.934640569395,843.7505338078291,21.205000062711743,18009.77315086675,843.7796220381493
2013-11-27,926.3636279401283,927.3502565930149,924.8719529579473,926.3396079828938,21.614775298624377,20254.99118950274,926.1754515304418
2013-11-28,990.9899016853933,992.1343750000001,989.1295505617977,990.9223244382022,25.911933739845505,25874.74752717788,990.5869740696559
2013-11-29,1059.9185116938343,1061.200290574061,1058.401467044649,1059.8221545003544,15.501993867370658,16515.189221447024,1059.8018359283558
2013-11-30,1137.9626145172656,1139.2490415785765,1136.3868851303735,1138.0915997181114,9.096236146124031,10299.532710038835,1137.7630898451725
2013-12-01,1017.8799157303371,1020.8976123595505,1014.6773735955056,1017.7180337078652,43.21936855405899,40871.32391666384,1017.4859216827247
2013-12-02,1012.7648350877192,1014.8675157894737,1010.5699649122806,1012.8532771929824,22.117000216301754,22127.926884288536,1012.6251475135789
2013-12-03,1048.4936397889978,1049.638003014318,1047.1130369253956,1048.5901582516956,9.470679486533534,9949.608966025819,1048.2971794859834
2013-12-04,1094.9930481283423,1096.0051336898396,1093.8953628724216,1095.0098930481283,11.026363469885409,12256.492338390162,1094.9679607064934
2013-12-05,1041.0273094170404,1044.0960762331838,1037.9752092675635,1041.2182660687595,41.302434222429,40272.33058509626,1040.8929258980493
2013-12-06,946.3026052819414,948.8247965738758,943.5020842255532,946.2236759457531,37.6078956061813,33634.95035806973,945.8596513537474
2013-12-07,725.1621195274496,729.3126337734537,721.096914523975,725.1256567060458,55.49160791036831,39222.96531816645,724.9194488122794
2013-12-08,730.2982635983263,731.9748953974895,728.3796373779637,730.189860529986,19.152777342831243,14033.017294223104,730.0826574569386
2013-12-09,864.4140013917884,866.0865274878219,862.5248782185108,864.4482602644398,19.839971280744606,17210.958171525497,864.3252139297704
2013-12-10,938.4894176136364,939.6902059659092,936.9489204545455,938.5573153409091,16.11838063446733,15176.379657588875,938.3442077078763
2013-12-11,908.4109276844413,910.4121621621622,905.9586997808619,908.2939810080351,23.161710760657414,20623.76146757198,908.0493751463184
2013-12-12,865.6656161314414,866.8867737117251,864.1492233009709,865.4436295743092,10.435790989051531,9004.531809545577,865.465006246938
2013-12-13,882.960470673425,883.9883562635771,881.5673642288198,882.8708906589428,10.692940679695873,9441.774356367185,882.7602122342578
2013-12-14,862.60905,863.3322416666666,861.7117000000001,862.5131166666666,6.1887933621833335,5324.879465790477,862.38309831565
2013-12-15,840.8737747819192,841.8438382236321,839.789111816019,840.8398493259318,9.22918351071372,7737.515182906882,840.6396370960191
2013-12-16,785.6692405063292,787.6437602382725,783.4710871183916,785.6347580044676,43.787568208473566,31992.194574895162,785.270748973105
2013-12-17,686.66,688.7770580013976,684.7516701607268,686.7055276030748,30.07269626791055,20446.999145033453,686.615600992432
2013-12-18,562.202135380321,565.3471249127705,559.2647871598045,562.1268387997209,95.65260177114445,50482.052424220856,562.0831246567062
2013-12-19,614.8851882845188,616.987789400279,613.0722454672245,615.1849651324965,39.56353505761506,24622.026915063703,615.0327572187797
2013-12-20,671.6005021216407,673.3253465346535,669.7812376237624,671.62171145686,28.967284738196604,18896.820157260478,671.5474956659052
2013-12-21,607.0756218181818,608.3172727272728,605.5532436363636,607.0879490909091,13.976851609687273,8387.66893368987,606.7941129591054
2013-12-22,625.9048987246812,627.2047786946737,624.7002700675168,626.0350187546887,13.258240049789947,8423.679998748681,625.9042363995949
2013-12-23,635.5031240063594,636.2449284578696,634.7408823529412,635.6203895071542,10.413485028163752,6630.562980531438,635.4696705818362
2013-12-24,650.6168463395012,651.4000241351569,649.743628318584,650.6487288817377,10.294291255374095,6675.270182389823,650.4801753334352
2013-12-25,658.5839627659574,659.1933953900709,658.1907092198581,658.7596010638298,5.898058201019504,3898.013028853856,658.7347454082004
2013-12-26,716.1619901892082,717.3863770147162,715.1157252978276,716.2612824106517,19.641652668423266,14213.330006002278,716.326943392726
2013-12-27,727.9259148044692,729.1199581005587,726.7349650837989,727.6061382681564,11.355909795572625,8258.598276320774,727.9594063145321
